     0.00000000E+000     0.15169867E-002    -0.28073414E-013    -0.21823545E-011     0.97056894E-024    -0.22831325E-011     0.91022447E-024
     0.75961108E-002     0.15139462E-002     0.27523597E-005    -0.63236846E-012    -0.98352944E-012    -0.66148663E-012    -0.10291040E-011
     0.15192222E-001     0.15139548E-002     0.25623137E-005    -0.20466367E-012    -0.62219005E-012    -0.21399390E-012    -0.65117737E-012
     0.22788332E-001     0.15153624E-002     0.27109670E-005    -0.98896944E-013    -0.42977031E-012    -0.10330763E-012    -0.45001466E-012
     0.30384443E-001     0.15175725E-002     0.30233994E-005    -0.60663587E-013    -0.31844977E-012    -0.63242550E-013    -0.33376718E-012
     0.37980554E-001     0.15205691E-002     0.35115910E-005    -0.45899373E-013    -0.24205772E-012    -0.47647098E-013    -0.25420221E-012
     0.45576665E-001     0.15240194E-002     0.39801386E-005    -0.48503664E-013    -0.17706699E-012    -0.49920805E-013    -0.18689380E-012
     0.53172776E-001     0.15285969E-002     0.43664341E-005    -0.10536334E-012    -0.11171016E-012    -0.10721668E-012    -0.11963781E-012
     0.60768886E-001     0.15336903E-002     0.50533672E-005    -0.17148866E-012    -0.25650608E-012    -0.17396454E-012    -0.26522972E-012
     0.68364997E-001     0.15392901E-002     0.56250811E-005    -0.50085331E-013    -0.24033986E-012    -0.51065073E-013    -0.24818035E-012
     0.75961108E-001     0.15456714E-002     0.59118551E-005    -0.24316579E-013    -0.19979119E-012    -0.24933204E-013    -0.20658873E-012
     0.83557219E-001     0.15534825E-002     0.62962672E-005    -0.15695407E-013    -0.17466949E-012    -0.16168256E-013    -0.18068831E-012
     0.91153329E-001     0.15617406E-002     0.70570523E-005    -0.11357865E-013    -0.15757483E-012    -0.11752993E-013    -0.16296365E-012
     0.98749440E-001     0.15708696E-002     0.76520251E-005    -0.85454111E-014    -0.14531302E-012    -0.88973304E-014    -0.15016010E-012
     0.10634555E+000     0.15808843E-002     0.84235370E-005    -0.62340252E-014    -0.13664481E-012    -0.65696682E-014    -0.14099821E-012
     0.11394166E+000     0.15917949E-002     0.92184466E-005    -0.36260076E-014    -0.13137615E-012    -0.39830774E-014    -0.13523922E-012
     0.12153777E+000     0.16035544E-002     0.10129749E-004     0.98414737E-015    -0.13046213E-012     0.51709037E-015    -0.13377443E-012
     0.12913388E+000     0.16162350E-002     0.11015632E-004     0.14905046E-013    -0.13706433E-012     0.13979239E-013    -0.13963079E-012
     0.13672999E+000     0.16299048E-002     0.11777749E-004     0.78757008E-013    -0.11896611E-012     0.75564828E-013    -0.12173766E-012
