     0.00000000E+000    -0.17079827E+000    -0.18031670E-011    -0.72798027E-001     0.38198107E-010     0.12229706E+000     0.97131665E-011
     0.73498651E-003    -0.46933032E-001    -0.26689415E+000    -0.58214482E-003    -0.18014560E+000     0.10819511E+000     0.16652567E+000
     0.14699730E-002     0.93532746E-001    -0.12067202E+000     0.64663757E-001    -0.41354001E-001    -0.49253118E-001     0.13536227E+000
     0.22049595E-002     0.92570091E-001    -0.58854607E-001     0.48880812E-001    -0.14101683E-001    -0.72483113E-001     0.71783003E-001
     0.29399460E-002     0.90669852E-001    -0.27731022E-001     0.42210517E-001    -0.30354929E-002    -0.74262623E-001     0.36940775E-001
     0.36749325E-002     0.91365449E-001    -0.69354235E-003     0.39247752E-001     0.55621755E-002    -0.71968031E-001     0.10608270E-001
     0.44099190E-002     0.87059828E-001     0.32680032E-001     0.36870284E-001     0.15407251E-001    -0.63623497E-001    -0.12986635E-001
     0.51449056E-002     0.60942171E-001     0.68323686E-001     0.30986122E-001     0.27819474E-001    -0.47086943E-001    -0.30560619E-001
     0.58798921E-002     0.14265400E-001     0.76457195E-001     0.16178059E-001     0.38563022E-001    -0.27088219E-001    -0.37149731E-001
     0.66148786E-002    -0.16064299E-001     0.54987900E-001    -0.38921786E-002     0.36932491E-001    -0.10942273E-001    -0.34546590E-001
     0.73498651E-002    -0.24154204E-001     0.32455976E-001    -0.15622525E-001     0.24712715E-001    -0.89144776E-003    -0.28282732E-001
     0.80848516E-002    -0.23093744E-001     0.17494620E-001    -0.17961092E-001     0.12982706E-001     0.45989606E-002    -0.21867915E-001
     0.88198381E-002    -0.19626895E-001     0.82222963E-002    -0.16482169E-001     0.48426140E-002     0.74465290E-002    -0.16417208E-001
     0.95548246E-002    -0.15814782E-001     0.23133056E-002    -0.13986622E-001    -0.89350864E-003     0.89111517E-002    -0.11970344E-001
     0.10289811E-001    -0.12114856E-001    -0.16177226E-002    -0.10944740E-001    -0.56145932E-002     0.96845559E-002    -0.82461711E-002
     0.11024798E-001    -0.85100806E-002    -0.42732194E-002    -0.63898302E-002    -0.99761764E-002     0.10107167E-001    -0.48816878E-002
     0.11759784E-001    -0.48732883E-002    -0.59178341E-002     0.15791304E-002    -0.12059597E-001     0.10264150E-001    -0.14406143E-002
     0.12494771E-001    -0.11476441E-002    -0.64978033E-002     0.92676259E-002    -0.65301549E-002     0.98461363E-002     0.26690748E-002
     0.13229757E-001     0.24517365E-002    -0.57649303E-002     0.87868972E-002     0.77299474E-003     0.73893347E-002     0.79947103E-002
     0.13964744E-001     0.52752387E-002    -0.36168046E-002     0.55963097E-002     0.34611466E-002    -0.56193754E-003     0.11936766E-001
     0.14699730E-001     0.65269779E-002    -0.60694307E-003     0.33370868E-002     0.38279096E-002    -0.91479414E-002     0.61238990E-002
     0.15434717E-001     0.60684769E-002     0.21389191E-002     0.20124427E-002     0.35368928E-002    -0.84072454E-002    -0.13548335E-002
     0.16169703E-001     0.46187277E-002     0.38300304E-002     0.12435122E-002     0.31110851E-002    -0.52210127E-002    -0.41519861E-002
     0.16904690E-001     0.30131810E-002     0.44474902E-002     0.78996668E-003     0.26929807E-002    -0.28106879E-002    -0.47843887E-002
     0.17639676E-001     0.16952399E-002     0.43531810E-002     0.52175449E-003     0.23144786E-002    -0.11573485E-002    -0.47016537E-002
     0.18374663E-001     0.77493125E-003     0.38963107E-002     0.37072138E-003     0.19755635E-002     0.45788781E-004    -0.43597769E-002
     0.19109649E-001     0.21682757E-003     0.33061328E-002     0.30442063E-003     0.16689132E-002     0.99734734E-003    -0.38632602E-002
     0.19844636E-001    -0.53820388E-004     0.27159596E-002     0.31374047E-003     0.13916463E-002     0.17682487E-002    -0.31768544E-002
     0.20579622E-001    -0.11558245E-003     0.22007528E-002     0.40225087E-003     0.11584187E-002     0.22609309E-002    -0.22422280E-002
     0.21314609E-001    -0.43269406E-004     0.17982109E-002     0.55887068E-003     0.10113901E-002     0.22431725E-002    -0.12009174E-002
     0.22049595E-001     0.95701412E-004     0.15171510E-002     0.71920501E-003     0.98655803E-003     0.17300046E-002    -0.47395000E-003
     0.22784582E-001     0.24761689E-003     0.13434304E-002     0.80246233E-003     0.10436740E-002     0.11358572E-002    -0.24360254E-003
     0.23519568E-001     0.37803750E-003     0.12492025E-002     0.80185941E-003     0.11013600E-002     0.73698778E-003    -0.29462058E-003
     0.24254555E-001     0.47197788E-003     0.12039028E-002     0.76140221E-003     0.11232564E-002     0.53050325E-003    -0.41488528E-003
     0.24989541E-001     0.52874263E-003     0.11823180E-002     0.71441072E-003     0.11137536E-002     0.44045753E-003    -0.52026634E-003
     0.25724528E-001     0.55507804E-003     0.11676075E-002     0.67381709E-003     0.10859217E-002     0.41045889E-003    -0.59349837E-003
     0.26459514E-001     0.55982022E-003     0.11505349E-002     0.64217914E-003     0.10494757E-002     0.40921492E-003    -0.63799398E-003
     0.27194501E-001     0.55097217E-003     0.11271993E-002     0.61856186E-003     0.10100286E-002     0.42073326E-003    -0.66096012E-003
     0.27929487E-001     0.53466156E-003     0.10968239E-002     0.60128749E-003     0.97052705E-003     0.43704579E-003    -0.66880578E-003
