     0.00000000E+000    -0.53286017E-003    -0.10513215E-010    -0.42891479E-004    -0.10619401E-011     0.71308596E-002     0.25819424E-011
     0.75987693E-002    -0.66366099E-003     0.80945012E-004    -0.10160072E-003     0.36832694E-004     0.68459825E-002     0.18557837E-003
     0.15197539E-001    -0.70001834E-003     0.50066817E-004    -0.11856958E-003     0.23849462E-004     0.67724650E-002     0.12319497E-003
     0.22796308E-001    -0.71116553E-003     0.32950112E-004    -0.12400123E-003     0.15762133E-004     0.67615441E-002     0.90579074E-004
     0.30395077E-001    -0.71723874E-003     0.22430866E-004    -0.12716891E-003     0.11483261E-004     0.67696085E-002     0.73228423E-004
     0.37993846E-001    -0.72082258E-003     0.15999203E-004    -0.12936790E-003     0.85665643E-005     0.67837773E-002     0.65053738E-004
     0.45592616E-001    -0.72507394E-003     0.13693886E-004    -0.13261725E-003     0.79927810E-005     0.68045804E-002     0.58411308E-004
     0.53191385E-001    -0.73292417E-003     0.10549059E-004    -0.13688772E-003     0.59651989E-005     0.68325367E-002     0.57284857E-004
     0.60790154E-001    -0.73975233E-003     0.87869880E-005    -0.14065173E-003     0.54825166E-005     0.68613136E-002     0.56680213E-004
     0.68388924E-001    -0.74984116E-003     0.69534869E-005    -0.14781014E-003     0.51681891E-005     0.68969293E-002     0.53465994E-004
     0.75987693E-001    -0.76033617E-003     0.42872936E-005    -0.15368490E-003     0.13213816E-005     0.69423453E-002     0.53376383E-004
     0.83586462E-001    -0.77075022E-003     0.18694826E-005    -0.15860772E-003     0.17356208E-005     0.69922216E-002     0.56430861E-004
     0.91185231E-001    -0.78368889E-003     0.70612092E-006    -0.16802485E-003     0.19495534E-005     0.70455719E-002     0.61481364E-004
     0.98784001E-001    -0.80012417E-003    -0.20898167E-005    -0.17879184E-003    -0.18184451E-006     0.71063719E-002     0.64012381E-004
     0.10638277E+000    -0.81469133E-003    -0.63157711E-005    -0.18925612E-003    -0.29922205E-005     0.71762212E-002     0.68277824E-004
     0.11398154E+000    -0.83180235E-003    -0.81185688E-005    -0.20035300E-003    -0.44126656E-005     0.72537665E-002     0.71340253E-004
     0.12158031E+000    -0.85211370E-003    -0.11056393E-004    -0.21615887E-003    -0.42594216E-005     0.73439448E-002     0.77930366E-004
     0.12917908E+000    -0.87526213E-003    -0.13903275E-004    -0.23533617E-003    -0.69568388E-005     0.74457718E-002     0.85671894E-004
     0.13677785E+000    -0.90393585E-003    -0.17548853E-004    -0.25804900E-003    -0.10151081E-004     0.75655990E-002     0.95823619E-004
     0.14437662E+000    -0.93877751E-003    -0.25453741E-004    -0.28541159E-003    -0.16022999E-004     0.77037274E-002     0.11448266E-003
     0.15197539E+000    -0.98923264E-003    -0.44699553E-004    -0.31942364E-003    -0.25363714E-004     0.78742284E-002     0.15101054E-003
     0.15957416E+000    -0.99575838E-003    -0.16033932E-003    -0.35294460E-003    -0.39730736E-004     0.80190894E-002     0.26619677E-003
     0.16717292E+000    -0.92250468E-003    -0.71903512E-004    -0.40209831E-003    -0.41693208E-004     0.81494316E-002     0.21458866E-003
     0.17477169E+000    -0.98485109E-003    -0.33164673E-004    -0.48282086E-003    -0.59347704E-004     0.84608051E-002     0.23739527E-003
     0.18237046E+000    -0.10354946E-002    -0.18353236E-004    -0.60902641E-003    -0.10685104E-003     0.88743535E-002     0.36205630E-003
     0.18996923E+000    -0.10717546E-002     0.38478500E-004    -0.81703118E-003    -0.28736237E-003     0.94940048E-002     0.81546138E-003
     0.19756800E+000    -0.13802828E-002     0.21592872E-003    -0.53157140E-003    -0.82169004E-003     0.88735352E-002     0.21592392E-002
     0.20516677E+000    -0.16748163E-002    -0.17305438E-003    -0.51031912E-003    -0.41459590E-003     0.88966676E-002     0.11528460E-002
     0.21276554E+000    -0.14108555E-002    -0.76970432E-003    -0.10447169E-002    -0.95714713E-003     0.99137357E-002     0.21993477E-002
     0.22036431E+000    -0.54489181E-003     0.23352728E-003     0.55689911E-003    -0.13974191E-002     0.77918805E-002     0.30277847E-002
     0.22796308E+000    -0.20742409E-002     0.29985863E-003     0.12337442E-003    -0.37095727E-003     0.79255281E-002     0.13825092E-002
     0.23556185E+000    -0.24708842E-002    -0.37815080E-003    -0.33209660E-003    -0.49343885E-003     0.91268921E-002     0.12665132E-002
     0.24316062E+000    -0.20541436E-002    -0.12686378E-002    -0.28566632E-004    -0.11725770E-002     0.93852394E-002     0.25451714E-002
     0.25075939E+000    -0.15784338E-002    -0.12112482E-002     0.21093009E-003    -0.39971313E-003     0.91973177E-002     0.19922779E-002
     0.25835816E+000    -0.15545607E-002    -0.45516686E-003    -0.61098404E-003    -0.50644249E-003     0.10814248E-001     0.24575323E-002
     0.26595693E+000    -0.24990810E-002    -0.86896018E-003     0.93278000E-007    -0.21060614E-002     0.95342718E-002     0.63173433E-002
     0.27355569E+000    -0.37700969E-002    -0.10438140E-002     0.47676488E-003    -0.46452382E-003     0.75886580E-002     0.31990824E-002
     0.28115446E+000    -0.37623850E-002    -0.35011516E-002     0.56032646E-004    -0.91768045E-003     0.91846724E-002     0.30985584E-002
     0.28875323E+000    -0.60735917E-003    -0.73760803E-002     0.60878518E-003    -0.13305766E-002     0.87029508E-002     0.53360682E-002
     0.29635200E+000     0.22612389E-002    -0.25149827E-002     0.56481059E-003    -0.82013074E-003     0.84315815E-002     0.33854252E-002
     0.30395077E+000     0.56555695E-003    -0.15949724E-002     0.71800842E-003    -0.12308866E-002     0.87484674E-002     0.49401497E-002
     0.31154954E+000    -0.18830637E-003    -0.10667509E-002     0.13103135E-002    -0.56016522E-003     0.77188237E-002     0.45954550E-002
     0.31914831E+000     0.48022180E-003    -0.30363259E-002     0.48048050E-003    -0.49670147E-004     0.75787166E-002     0.40890133E-002
     0.32674708E+000     0.42473647E-003    -0.85178950E-003     0.63845812E-004    -0.10437395E-002     0.86390613E-002     0.38023563E-002
     0.33434585E+000     0.37898585E-003    -0.15899152E-002     0.10347807E-002    -0.11098279E-002     0.73997475E-002     0.48051651E-002
     0.34194462E+000     0.39249968E-003    -0.16587471E-002     0.82686637E-003    -0.72379682E-003     0.81242169E-002     0.34926408E-002
     0.34954339E+000     0.11704891E-002    -0.21216714E-002     0.13064200E-003    -0.14445287E-002     0.90208747E-002     0.39011072E-002
     0.35714216E+000     0.21840443E-002    -0.34093838E-003     0.19030097E-002    -0.25399844E-002     0.89438776E-002     0.43867639E-002
     0.36474093E+000    -0.73422752E-003     0.93316663E-003     0.28244353E-002    -0.20114769E-002     0.91659520E-002     0.47407638E-002
     0.37233970E+000    -0.33325935E-003    -0.15265049E-002     0.48267240E-002    -0.13754271E-002     0.10138415E-001     0.48224168E-002
     0.37993846E+000     0.14878720E-002    -0.62909279E-003     0.52015559E-002     0.19026379E-002     0.11015569E-001     0.66881970E-002
     0.38753723E+000    -0.37065354E-003     0.10600096E-002     0.32369429E-002     0.33054687E-002     0.73137558E-002     0.89687403E-002
     0.39513600E+000    -0.14734975E-002    -0.69591654E-003     0.14203131E-002     0.32492241E-002     0.74371948E-002     0.55334464E-002
     0.40273477E+000    -0.66254898E-003    -0.11792215E-002     0.10201608E-003     0.32738785E-002     0.91344192E-002     0.63975922E-002
     0.41033354E+000    -0.66476616E-003    -0.13343879E-002    -0.15428446E-002     0.66343610E-003     0.86553828E-002     0.71441418E-002
     0.41793231E+000    -0.15731980E-003    -0.12618938E-002     0.14390566E-002    -0.19645154E-003     0.91831153E-002     0.65896743E-002
     0.42553108E+000     0.52641259E-003    -0.90250520E-003     0.19837349E-002     0.13129719E-002     0.11201417E-001     0.98134262E-002
     0.43312985E+000    -0.86674935E-003    -0.59650545E-003     0.13177895E-002     0.23087772E-002     0.55122276E-002     0.11383618E-001
     0.44072862E+000    -0.96427038E-003    -0.16805783E-002    -0.17480931E-003     0.25242514E-002     0.61370714E-002     0.93210674E-002
     0.44832739E+000     0.36571588E-003    -0.13484714E-002     0.64132500E-004     0.25095067E-002     0.66798028E-002     0.10298148E-001
     0.45592616E+000    -0.14168866E-002    -0.11147267E-002    -0.14295540E-002     0.22559696E-002     0.52342467E-002     0.10563677E-001
     0.46352493E+000    -0.11118335E-002    -0.25343219E-002    -0.65046469E-003     0.51363248E-003     0.30837255E-002     0.10435603E-001
     0.47112370E+000    -0.42562291E-003    -0.33858225E-002    -0.65176075E-003     0.13472499E-002     0.23953854E-002     0.84804750E-002
     0.47872247E+000     0.12331190E-002    -0.28136487E-002    -0.15839392E-002     0.46773652E-003     0.25880068E-002     0.71214280E-002
     0.48632123E+000     0.17140393E-002    -0.16980226E-002    -0.31044336E-003    -0.32064559E-003     0.36103916E-002     0.66165773E-002
     0.49392000E+000     0.37546144E-003    -0.14934350E-002     0.49506286E-003     0.60672984E-003     0.44618859E-002     0.57793727E-002
     0.50151877E+000     0.13310658E-002    -0.13012857E-002    -0.35034950E-003     0.10419546E-002     0.61436035E-002     0.62864165E-002
     0.50911754E+000    -0.17334600E-003    -0.93427235E-003    -0.33114342E-003    -0.25035830E-003     0.52018626E-002     0.80730388E-002
     0.51671631E+000     0.63304558E-003    -0.24512708E-002     0.87239869E-003     0.13231695E-002     0.58868237E-002     0.77208435E-002
     0.52431508E+000     0.12843279E-004    -0.17567992E-002    -0.67403357E-003     0.10965576E-002     0.52835527E-002     0.84355583E-002
     0.53191385E+000     0.58940691E-003    -0.30439527E-002    -0.47623918E-003     0.75041888E-003     0.61270473E-002     0.83338402E-002
     0.53951262E+000     0.12004424E-002    -0.25700021E-002    -0.62757754E-003     0.77288930E-003     0.55215649E-002     0.92605221E-002
