     0.00000000E+000     0.53739992E-003    -0.29658923E-010     0.77301760E-002    -0.47955269E-012     0.29323845E-003     0.15705780E-010
     0.75987693E-002     0.40696356E-003     0.82368295E-004     0.77352187E-002    -0.66542439E-006    -0.50843562E-005     0.18821491E-003
     0.15197539E-001     0.37147392E-003     0.53275070E-004     0.77441860E-002     0.23999579E-005    -0.84175858E-004     0.11958788E-003
     0.22796308E-001     0.36382220E-003     0.36989782E-004     0.77564009E-002     0.68018711E-005    -0.10744558E-003     0.86828747E-004
     0.30395077E-001     0.36305584E-003     0.29258609E-004     0.77724322E-002     0.10373361E-004    -0.12030216E-003     0.65361172E-004
     0.37993846E-001     0.36244960E-003     0.23366842E-004     0.77919510E-002     0.13875650E-004    -0.12284809E-003     0.50116149E-004
     0.45592616E-001     0.36399094E-003     0.19958508E-004     0.78162953E-002     0.16877844E-004    -0.12721697E-003     0.45024591E-004
     0.53191385E-001     0.36698901E-003     0.16250764E-004     0.78461193E-002     0.19051684E-004    -0.13476919E-003     0.39621189E-004
     0.60790154E-001     0.37114276E-003     0.14383611E-004     0.78821348E-002     0.21704987E-004    -0.14160712E-003     0.33018410E-004
     0.68388924E-001     0.37624998E-003     0.12621712E-004     0.79233981E-002     0.25458948E-004    -0.14524339E-003     0.28217566E-004
     0.75987693E-001     0.38148306E-003     0.13574042E-004     0.79692516E-002     0.28956980E-004    -0.15250214E-003     0.25391990E-004
     0.83586462E-001     0.38554976E-003     0.13056367E-004     0.80218915E-002     0.32305862E-004    -0.16046744E-003     0.21995178E-004
     0.91185231E-001     0.39126932E-003     0.12677751E-004     0.80814286E-002     0.37131704E-004    -0.16829651E-003     0.17634300E-004
     0.98784001E-001     0.39763292E-003     0.11356122E-004     0.81464677E-002     0.42032891E-004    -0.17710200E-003     0.15253051E-004
     0.10638277E+000     0.40633240E-003     0.10356583E-004     0.82195370E-002     0.47257472E-004    -0.18823092E-003     0.11753104E-004
     0.11398154E+000     0.41507751E-003     0.11250364E-004     0.83007493E-002     0.52702351E-004    -0.19789921E-003     0.10425237E-004
     0.12158031E+000     0.42297602E-003     0.12234412E-004     0.83905911E-002     0.59452676E-004    -0.21560686E-003     0.97876083E-005
     0.12917908E+000     0.43118463E-003     0.11284501E-004     0.84912409E-002     0.66182784E-004    -0.23295218E-003     0.45174708E-005
     0.13677785E+000     0.44140753E-003     0.89612827E-005     0.86035915E-002     0.74889343E-004    -0.25384451E-003     0.42670741E-005
     0.14437662E+000     0.45055304E-003     0.61936881E-005     0.87307528E-002     0.85947310E-004    -0.28415351E-003     0.96384474E-007
     0.15197539E+000     0.46235346E-003    -0.16133274E-004     0.88719871E-002     0.11076539E-003    -0.32110211E-003    -0.11488463E-004
     0.15957416E+000     0.52044101E-003     0.21164918E-005     0.90059113E-002     0.11965277E-003    -0.35428504E-003    -0.27574002E-004
     0.16717292E+000     0.52026959E-003     0.13031347E-004     0.91902202E-002     0.12624717E-003    -0.40125793E-003    -0.30099997E-004
     0.17477169E+000     0.53409761E-003     0.13210770E-004     0.94053554E-002     0.14853498E-003    -0.48541555E-003    -0.47297000E-004
     0.18237046E+000     0.54763083E-003     0.82869539E-005     0.96657390E-002     0.18773052E-003    -0.61112131E-003    -0.98973044E-004
     0.18996923E+000     0.55209143E-003    -0.18034797E-004     0.99971934E-002     0.29127607E-003    -0.81477771E-003    -0.27980708E-003
